FOLDER,IN FILE,CHANNEL,CLIP LENGTH,SAMPLE RATE,OFFSET,DURATION,MANUAL ID
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190704_223000.WAV,0,60.0,44100,2.9435374149659865,2.2783673469387753,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190704_223000.WAV,0,60.0,44100,5.634421768707483,5.178027210884354,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190704_223000.WAV,0,60.0,44100,12.268843537414966,2.463945578231293,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190704_223000.WAV,0,60.0,44100,15.122108843537415,9.97986394557823,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190704_223000.WAV,0,60.0,44100,25.259319727891157,4.621292517006804,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190704_223000.WAV,0,60.0,44100,31.568979591836733,2.0000000000000036,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190614_104000.WAV,0,60.0,44100,0.0,1.0,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190614_104000.WAV,0,60.0,44100,1.7836734693877552,2.0,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190614_104000.WAV,0,60.0,44100,7.235034013605442,2.000000000000001,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190614_104000.WAV,0,60.0,44100,50.45156462585034,2.0231972789115673,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190614_104000.WAV,0,60.0,44100,53.51360544217687,2.0231972789115673,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190614_104000.WAV,0,60.0,44100,58.918571428571425,1.0814285714285745,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190617_131000.WAV,0,60.0,44100,0.0,1.8582993197278912,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190617_131000.WAV,0,60.0,44100,2.433197278911565,2.0231972789115646,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190617_131000.WAV,0,60.0,44100,11.178571428571429,2.1623809523809516,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190617_131000.WAV,0,60.0,44100,21.3621768707483,2.0231972789115638,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190617_131000.WAV,0,60.0,44100,50.52115646258503,2.0,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190615_194000.WAV,0,60.0,44100,0.0,1.3247619047619048,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190615_194000.WAV,0,60.0,44100,43.74755102040816,2.0463945578231346,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190613_093000.WAV,0,60.0,44100,0.0,8.97986394557823,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190613_093000.WAV,0,60.0,44100,10.041904761904762,8.518435374149659,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190613_093000.WAV,0,60.0,44100,19.529591836734692,6.801836734693879,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190613_093000.WAV,0,60.0,44100,27.045510204081634,3.9949659863945577,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190613_093000.WAV,0,60.0,44100,32.914421768707484,3.9485714285714266,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190613_093000.WAV,0,60.0,44100,41.613401360544216,10.69897959183674,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190613_093000.WAV,0,60.0,44100,52.817687074829934,6.639455782312922,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190615_033000.WAV,0,60.0,44100,0.5542176870748299,20.20986394557823,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190615_033000.WAV,0,60.0,44100,22.243673469387755,2.3479591836734706,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190615_033000.WAV,0,60.0,44100,25.398503401360543,11.325306122448978,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190615_033000.WAV,0,60.0,44100,37.76265306122449,16.79986394557823,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190615_033000.WAV,0,60.0,44100,55.02142857142857,4.690884353741495,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190617_050000.WAV,0,60.0,44100,0.0,15.011156462585035,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190617_050000.WAV,0,60.0,44100,15.40047619047619,2.0463945578231275,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190617_050000.WAV,0,60.0,44100,19.15843537414966,2.0695918367346913,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190617_050000.WAV,0,60.0,44100,22.31326530612245,10.675782312925168,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190617_050000.WAV,0,60.0,44100,38.4121768707483,2.0231972789115673,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190617_050000.WAV,0,60.0,44100,43.56197278911564,2.0,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190613_023000.WAV,0,60.0,44100,0.0,3.7604761904761905,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190613_023000.WAV,0,60.0,44100,31.824149659863945,2.394353741496598,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190613_023000.WAV,0,60.0,44100,36.48680272108844,5.178027210884352,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190613_023000.WAV,0,60.0,44100,42.12374149659864,3.6934013605442146,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190613_023000.WAV,0,60.0,44100,46.04408163265306,2.1391836734693896,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190613_023000.WAV,0,60.0,44100,49.10612244897959,2.7191156462585013,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190613_023000.WAV,0,60.0,44100,57.596326530612245,2.3943537414966016,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190615_224000.WAV,0,60.0,44100,28.08938775510204,2.0,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190615_224000.WAV,0,60.0,44100,31.54578231292517,2.0231972789115673,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190615_224000.WAV,0,60.0,44100,35.674897959183674,2.0,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190614_164000.WAV,0,60.0,44100,1.2965306122448979,3.5078231292517,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190614_164000.WAV,0,60.0,44100,5.008095238095238,13.946598639455782,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190614_164000.WAV,0,60.0,44100,20.248707482993197,2.0231972789115638,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190614_164000.WAV,0,60.0,44100,25.653673469387755,2.3015646258503395,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190614_164000.WAV,0,60.0,44100,28.878095238095238,5.757959183673467,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190614_164000.WAV,0,60.0,44100,37.229115646258506,2.5799319727891117,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190614_164000.WAV,0,60.0,44100,40.10557823129252,5.897142857142853,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190614_164000.WAV,0,60.0,44100,46.16006802721088,6.453877551020412,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190614_164000.WAV,0,60.0,44100,54.60387755102041,2.02319727891156,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190614_164000.WAV,0,60.0,44100,58.01387755102041,1.986122448979593,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190616_091000.WAV,0,60.0,44100,0.0,2.043877551020408,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190616_091000.WAV,0,60.0,44100,5.263265306122449,2.974285714285715,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190616_091000.WAV,0,60.0,44100,9.995510204081633,7.752925170068028,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190616_091000.WAV,0,60.0,44100,18.137755102040817,2.0463945578231275,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190616_091000.WAV,0,60.0,44100,21.26938775510204,19.560340136054425,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190616_091000.WAV,0,60.0,44100,43.190816326530616,14.317755102040813,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190616_091000.WAV,0,60.0,44100,58.01387755102041,1.986122448979593,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190615_012000.WAV,0,60.0,44100,0.0,1.0,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190615_012000.WAV,0,60.0,44100,39.9895918367347,2.0,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190614_173000.WAV,0,60.0,44100,0.0,2.484625850340136,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190614_173000.WAV,0,60.0,44100,2.7347619047619047,2.0000000000000004,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190614_173000.WAV,0,60.0,44100,5.193673469387755,3.0902721088435383,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190614_173000.WAV,0,60.0,44100,27.3934693877551,2.0231972789115673,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190614_173000.WAV,0,60.0,44100,53.374421768707485,2.02319727891156,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190615_030000.WAV,0,60.0,44100,3.9410204081632654,4.621292517006802,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190615_030000.WAV,0,60.0,44100,12.199251700680271,2.0,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190615_030000.WAV,0,60.0,44100,17.81299319727891,2.0231972789115673,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190615_030000.WAV,0,60.0,44100,40.10557823129252,2.02319727891156,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190615_030000.WAV,0,60.0,44100,45.255374149659865,2.0463945578231275,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190615_030000.WAV,0,60.0,44100,50.98510204081633,2.0695918367346877,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190615_030000.WAV,0,60.0,44100,55.50857142857143,2.0,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190615_010000.WAV,0,60.0,44100,5.9359863945578235,2.0231972789115646,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190615_010000.WAV,0,60.0,44100,8.8356462585034,2.069591836734695,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190615_010000.WAV,0,60.0,44100,12.89517006802721,4.018163265306123,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190614_001000.WAV,0,60.0,44100,0.0,1.3943537414965987,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190614_001000.WAV,0,60.0,44100,2.2708163265306123,2.0463945578231293,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190614_001000.WAV,0,60.0,44100,5.332857142857143,3.461428571428571,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190614_001000.WAV,0,60.0,44100,10.297074829931972,7.219387755102041,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190614_001000.WAV,0,60.0,44100,18.323333333333334,2.0,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190614_001000.WAV,0,60.0,44100,25.212925170068026,2.7423129251700686,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190614_001000.WAV,0,60.0,44100,29.55081632653061,25.406054421768705,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190617_132000.WAV,0,60.0,44100,0.0,2.2062585034013606,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190617_132000.WAV,0,60.0,44100,4.938503401360544,2.904693877551021,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190617_132000.WAV,0,60.0,44100,10.250680272108843,4.876462585034014,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190617_132000.WAV,0,60.0,44100,24.099455782312926,2.9278911564625822,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190617_132000.WAV,0,60.0,44100,28.73891156462585,2.0,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190617_132000.WAV,0,60.0,44100,35.930068027210886,2.7191156462585013,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190617_132000.WAV,0,60.0,44100,41.56700680272109,2.0,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190617_111000.WAV,0,60.0,44100,0.6702040816326531,3.623809523809524,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190617_111000.WAV,0,60.0,44100,6.144761904761904,8.912789115646259,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190617_111000.WAV,0,60.0,44100,18.36972789115646,9.794285714285714,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190617_111000.WAV,0,60.0,44100,29.179659863945577,4.760476190476194,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190617_111000.WAV,0,60.0,44100,34.56142857142857,6.337891156462582,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190617_111000.WAV,0,60.0,44100,43.90993197278912,2.0,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190617_111000.WAV,0,60.0,44100,48.9669387755102,4.273333333333333,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM12_samples/,20190617_111000.WAV,0,60.0,44100,54.02394557823129,4.59809523809524,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM7_samples/,20190622_234000.WAV,0,60.0,44100,0.25265306122448977,3.971768707482993,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM7_samples/,20190622_234000.WAV,0,60.0,44100,7.142244897959183,2.4175510204081645,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM7_samples/,20190622_234000.WAV,0,60.0,44100,15.006122448979593,2.0,1
/home/jacob/Desktop/EngineersForExploration/Bioacoustics/OriginalData/Stratified_Random_Sample_Peru2019_Subset/AM7_samples/,20190622_234000.WAV,0,60.0,44100,19.367210884353742,3.8093877551020405,1
